number,value,datetime_start,datetime_complete,duration,params_A,params_B,params_C,params_D,params_Vmax,params_a_ub,params_h1,params_h2,user_attrs_IAE,user_attrs_IAE_0,user_attrs_IAE_1,user_attrs_IAE_2,user_attrs_best_mean_reward,user_attrs_best_mean_reward_0,user_attrs_best_mean_reward_1,user_attrs_best_mean_reward_2,user_attrs_sumA,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,state
131,0.18627846141531013,2025-08-25 19:17:09,2025-08-25 21:52:07,0 days 02:34:58,55.639740314296205,-0.1173776086984888,10.208168873960167,-0.9085466897570008,4.005133858012937,0.7748917626203569,1.4953101541148113,3.5023645177720084,0.18627846141531013,0.21711576444083383,0.18763942704853664,0.18627846141531013,2351.5053424566668,2351.5053424566668,2351.5053424566668,2351.5053424566668,1.4952580713263277,0.21711576444083383,0.18763942704853664,,COMPLETE
132,0.23144094718492916,2025-08-25 19:21:19,2025-08-25 22:34:21,0 days 03:13:02,31.245141024316794,-0.02842427824377966,10.051114992004567,-0.9127198256425266,3.9132086301922477,0.6736332524289915,1.4968300644911117,3.8385133363304105,0.23144094718492916,0.18222967373953822,0.17502156156716323,0.23144094718492916,1547.0370976799998,1512.3508718233334,1547.0370976799998,1547.0370976799998,1.3480570298811057,0.17502156156716323,,,COMPLETE
133,0.19392420658512932,2025-08-25 19:57:50,2025-08-25 22:32:12,0 days 02:34:22,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,0.04792496846132,0.7285939052,3.0,3.0,0.19392420658512932,0.0852158277411414,0.15091374827507797,0.19392420658512932,1145.6129579766668,1139.5091407133334,1145.6129579766668,1145.6129579766668,1.5073306491875453,0.0852158277411414,0.15091374827507797,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 0.04792496846132, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",COMPLETE
134,0.17881913031378197,2025-08-25 20:01:13,2025-08-25 23:14:01,0 days 03:12:48,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,0.2,0.7285939052,3.0,3.0,0.17881913031378197,0.14855744207374558,0.16137726465224997,0.17881913031378197,1128.9355583866666,1128.9355583866666,1128.9355583866666,1128.9355583866666,1.490285123579195,0.16137726465224997,,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 0.2, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",COMPLETE
135,0.25797289838582144,2025-08-25 21:16:51,2025-08-25 23:52:06,0 days 02:35:15,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,0.5,0.7285939052,3.0,3.0,0.25797289838582144,0.21847039883906594,0.15512941844605527,0.25797289838582144,1121.8139533066667,1119.0457927033333,1120.95142983,1121.8139533066667,2.780930162053677,0.21847039883906594,0.15512941844605527,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 0.5, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",COMPLETE
136,0.17011950697774295,2025-08-25 21:52:08,2025-08-26 00:27:15,0 days 02:35:07,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,1.0,0.7285939052,3.0,3.0,0.17011950697774295,0.23387188457479582,0.21555888869752593,0.17011950697774295,1140.885433683333,1129.0306571833332,1140.885433683333,1140.885433683333,1.8152604651779847,0.21555888869752593,,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 1, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",COMPLETE
137,0.21054266901555577,2025-08-25 22:14:13,2025-08-26 00:56:00,0 days 02:41:47,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,2.0,0.7285939052,3.0,3.0,0.21054266901555577,0.19795833449292136,0.15276772410946682,0.21054266901555577,1112.8402940833332,1062.4131662133334,1099.9261106466665,1112.8402940833332,2.0181033958516568,0.19795833449292136,0.15276772410946682,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 2, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",COMPLETE
138,0.28654017917289976,2025-08-25 22:32:12,2025-08-25 23:10:48,0 days 00:38:36,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,5.0,0.7285939052,3.0,3.0,,,,,,,,,,0.28654017917289976,,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 5, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",PRUNED
139,0.9959753333596475,2025-08-25 22:34:21,2025-08-26 00:08:12,0 days 01:33:51,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,10.0,0.7285939052,3.0,3.0,,0.9605660846944247,,,,771.89570022,,,,0.9959753333596475,,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 10, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",PRUNED
140,2.3849834467495867,2025-08-25 23:10:48,2025-08-25 23:58:07,0 days 00:47:19,36.92821551145149,-0.18248346658067718,6.549383491998692,-0.9276469644166738,20.0,0.7285939052,3.0,3.0,,,,,,,,,,2.3849834467495867,,"{'A': 36.92821551145149, 'B': -0.18248346658067718, 'C': 6.549383491998692, 'D': -0.9276469644166738, 'Vmax': 20, 'a_ub': 0.7285939052, 'h1': 3, 'h2': 3}",PRUNED
141,0.6954863315456937,2025-08-25 23:14:01,2025-08-26 00:34:37,0 days 01:20:36,27.331177562541455,-0.1251695974467384,0.4282338345815444,-0.9515419124841589,5.563214682955913,0.7825261150388966,1.287926547472704,3.966938668138742,,0.6317224705271887,,,,1000.0540279366666,,,,0.6954863315456937,,,PRUNED
142,0.6220193998450935,2025-08-25 23:52:06,2025-08-26 00:32:00,0 days 00:39:54,20.024792518910743,-0.08135316577431244,1.2284770177260613,-0.9744817700883087,5.920625253204851,0.6833578312985953,1.300599563157848,3.6852968910983144,,,,,,,,,,0.6220193998450935,,,PRUNED
143,0.5322560934508945,2025-08-25 23:58:07,2025-08-26 01:23:50,0 days 01:25:43,28.45686473447342,-0.08564472950327559,1.2592652293507776,-0.9513554667932128,5.817529811890198,0.6828153455144266,1.2967025135821464,3.569334849925746,,0.5335316527626454,,,,991.3268176566667,,,,0.5322560934508945,,,PRUNED
144,0.5941723735882466,2025-08-26 00:08:12,2025-08-26 00:50:25,0 days 00:42:13,24.405911066191276,-0.08428735509089975,0.7073787332524173,-0.9609124460423426,4.394027065426921,0.7834729521678645,1.2848268492695445,4.002399032009603,,,,,,,,,,0.5941723735882466,,,PRUNED
145,0.21215681167820286,2025-08-26 00:27:15,2025-08-26 03:03:13,0 days 02:35:58,26.661541882179634,-0.09210730254124633,1.0104422554672308,-0.9671956188880628,5.591204499385274,0.8266491397678075,1.3148082976309061,3.573149066652307,0.21215681167820286,0.3601429200139225,0.2563878824868145,0.21215681167820286,1100.83989133,1082.1685754500002,1095.35902474,1100.83989133,1.3850130076993465,0.2563878824868145,,,COMPLETE
146,0.27877350579406046,2025-08-26 00:32:00,2025-08-26 01:50:58,0 days 01:18:58,26.137758322999918,-0.12082649151117772,4.24640795906492,-0.9506625020965292,1.834767370268795,0.7835728729573839,1.0334053902122533,3.951519378959057,,0.18580220155376273,,,,896.0357519266666,,,,0.18580220155376273,0.27877350579406046,,PRUNED
147,0.16083004499799922,2025-08-26 00:34:37,2025-08-26 03:08:32,0 days 02:33:55,55.35578740907009,-0.01136550283756961,4.218238925031303,-0.9558116204167751,2.019738163860353,0.8138910452397093,1.0241811566769132,3.566205427060974,0.16083004499799922,0.2231575432431313,0.2665311990596939,0.16083004499799922,2549.039131143333,2301.362299756666,2449.483530793333,2549.039131143333,1.3066734498926031,0.2665311990596939,,,COMPLETE
148,0.28193489070062067,2025-08-26 00:50:25,2025-08-26 03:22:07,0 days 02:31:42,54.750498452736885,-0.2093841799033212,3.481926552740032,-0.9472995141164998,1.9701090240363937,0.8177198718311566,1.025894292657912,3.556809516934758,0.28193489070062067,0.21019695449971168,0.18938183237329495,0.28193489070062067,1442.9107268566665,1424.49495289,1442.7622800666666,1442.9107268566665,2.5751483683948244,0.18938183237329495,,,COMPLETE
149,0.5262936091650542,2025-08-26 00:56:00,2025-08-26 01:34:57,0 days 00:38:57,55.461876811766594,-0.03244435600533023,4.114701910335252,-0.858535189050139,1.93622531877007,0.8104178859942476,1.0370234540488439,3.5946929208140315,,,,,,,,,,0.5262936091650542,,,PRUNED
150,1.662482646485912,2025-08-26 01:23:51,2025-08-26 02:09:43,0 days 00:45:52,55.33976257270479,-0.029324225663217948,4.137667944207488,-0.8588315104339401,3.641233772437466,0.8252634756774475,1.020416753966785,3.549529427915937,,,,,,,,,,1.662482646485912,,,PRUNED
151,0.32710583245390235,2025-08-26 01:34:57,2025-08-26 02:57:31,0 days 01:22:34,42.01635772519049,-0.12036877914822848,4.1580834590990055,-0.8977761419887195,3.659473454362318,0.8391154149058746,1.095073592019756,3.6559925552263928,,0.5606753152815044,,,,1509.7509910066667,,,,0.32710583245390235,,,PRUNED
152,0.31750190139174345,2025-08-26 01:50:58,2025-08-26 02:32:24,0 days 00:41:26,32.6382398020892,-0.022602219635308805,8.617773888425,-0.8990883077418192,3.5944643460637695,0.7082337401603502,1.1180768911477965,3.4930574981473184,,,,,,,,,,0.31750190139174345,,,PRUNED
153,0.24322656690992384,2025-08-26 02:09:43,2025-08-26 04:46:13,0 days 02:36:30,41.625713966178935,-0.21057330671115493,11.408703258988522,-0.8924549772808694,4.394068469609841,0.7004194430554289,1.1624846391064911,3.6398975576170383,0.24322656690992384,0.18962277800856006,0.2654072849347901,0.24322656690992384,1467.5420954600002,1400.1441902833333,1453.3473786333334,1467.5420954600002,2.376615518214335,0.2654072849347901,,,COMPLETE
154,1.719362940420294,2025-08-26 02:32:24,2025-08-26 03:19:43,0 days 00:47:19,34.15583917989148,-0.13347762985127046,11.873035362366139,-0.9688462814302354,4.534347039091322,0.6509654419097919,1.5618395598858719,3.216924199478877,,,,,,,,,,1.719362940420294,,,PRUNED
155,2.421802718419917,2025-08-26 02:57:31,2025-08-26 04:36:06,0 days 01:38:35,6.178531871895501,-0.0076669937655959725,11.51233507984467,-0.976277929538937,4.43619010786654,0.6971363099996125,1.577060910139382,3.2036793519641273,,2.4877024294862804,,,,315.87893936,,,,2.421802718419917,,,PRUNED
156,0.15540006756496985,2025-08-26 03:03:13,2025-08-26 05:37:51,0 days 02:34:38,32.5675551380617,-0.1474634011770132,11.556920597631013,-0.8852856317788144,4.317110227270717,0.6508013490163975,1.2053005194729578,3.3521995143002297,0.15540006756496985,0.18464295870598124,0.20752336806602115,0.15540006756496985,1474.7255338466666,1470.3070205266667,1474.7255338466666,1474.7255338466666,1.4411587338403626,0.18464295870598124,0.20752336806602115,,COMPLETE
157,0.20324387439582395,2025-08-26 03:08:32,2025-08-26 05:55:31,0 days 02:46:59,61.19320260959696,-0.14900188745269324,11.64427662486204,-0.9515531865380782,4.557999089959866,0.8670417233969474,1.2117707213891027,3.1866117851986955,0.20324387439582395,0.22591423719281103,0.2149424702758612,0.20324387439582395,1585.8036315400002,1542.1546499966669,1542.33114917,1585.8036315400002,1.9884103733514582,0.2149424702758612,,,COMPLETE
158,0.1570510002344624,2025-08-26 03:19:43,2025-08-26 05:54:34,0 days 02:34:51,58.19185228581246,-0.005255669350002046,9.504728279778199,-0.947660775045907,2.180387771734436,0.8917877036532829,1.205201338037818,3.8214571499178285,0.1570510002344624,0.31563693390025804,0.1532184346922982,0.1570510002344624,2584.3307138066666,2009.7066184433334,2430.452162503333,2584.3307138066666,1.9655511746525258,0.1532184346922982,,,COMPLETE
159,0.1595585616422385,2025-08-26 03:22:07,2025-08-26 05:59:28,0 days 02:37:21,60.749639690014206,-0.008998238542967926,8.666476186987847,-0.9995771931856982,1.3363889617208127,0.8950443234598788,1.2015877337033216,3.791881089845086,0.1595585616422385,0.25416249293667575,0.20974379951280686,0.1595585616422385,2028.484813496667,1932.7735637766664,1940.6313951,2028.484813496667,1.8536487085804636,0.25416249293667575,0.20974379951280686,,COMPLETE
160,0.21967578962861325,2025-08-26 04:36:06,2025-08-26 07:07:16,0 days 02:31:10,59.86323290053745,-0.143199120572469,8.740990438199876,-0.8442163742254497,2.4054294885333345,0.8708959832960419,1.1995465197053945,3.8345756556010784,0.21967578962861325,0.17139345519231938,0.23426756662162096,0.21967578962861325,3058.641033990001,3010.409721923333,3055.975814213334,3058.641033990001,1.9854051309959644,0.23426756662162096,,,COMPLETE
161,0.26463588412655814,2025-08-26 04:46:13,2025-08-26 06:08:19,0 days 01:22:06,60.726475738801355,-0.0005940823743032647,8.737793618165032,-0.9526293649875948,2.474531640945916,0.7641499832106983,1.1939855764433558,3.863936241145771,,0.1421084194504871,,,,2576.4432643633336,,,,0.1421084194504871,0.26463588412655814,,PRUNED
162,0.11991867678920098,2025-08-26 05:37:52,2025-08-26 08:15:36,0 days 02:37:44,32.11332374336066,-0.1588105987476549,9.49919567879887,-0.8461760847075372,3.2537720588750063,0.7678681016350126,1.2173139537584203,3.341088720746063,0.11991867678920098,0.19436740921861864,0.2441567308715432,0.11991867678920098,1599.17620655,1597.5496602700002,1599.17620655,1599.17620655,2.2472328521624796,0.2441567308715432,,,COMPLETE
163,0.1881065294801325,2025-08-26 05:54:34,2025-08-26 08:29:55,0 days 02:35:21,59.22939763619499,-0.04687732937703709,15.56447169348824,-0.9470639236018544,5.210762166737753,0.9430121122384091,1.2357578706313919,3.8591012645333835,0.1881065294801325,0.247390895872029,0.14181125525127328,0.1881065294801325,2330.7623404700003,2220.3149844,2273.68202282,2330.7623404700003,1.8140383987611222,0.247390895872029,0.14181125525127328,,COMPLETE
164,0.264037122205407,2025-08-26 05:55:31,2025-08-26 08:25:54,0 days 02:30:23,58.53762050750854,-0.002625031835134191,15.087258062230173,-0.9993609062359787,2.5315537948740916,0.9784883242642746,1.2138413055728556,3.8302579740920875,0.264037122205407,0.24278422042648715,0.18732152731313892,0.264037122205407,1721.1552003033332,1469.5612386599998,1634.1147148166665,1721.1552003033332,2.400967380744874,0.18732152731313892,,,COMPLETE
165,1.155557114766717,2025-08-26 05:59:28,2025-08-26 06:38:30,0 days 00:39:02,57.576461650167644,-0.009138342956571616,8.887836818047909,-0.9832293020136698,3.217234419658817,0.9198503417428205,1.3734896080489591,3.8425212846056653,,,,,,,,,,1.155557114766717,,,PRUNED
166,0.1499503366390451,2025-08-26 06:08:19,2025-08-26 08:44:06,0 days 02:35:47,58.47503777752006,-0.03921909410843833,14.812701830556659,-0.9866876539983397,1.215178519532722,0.9323670718307334,1.3628171794965114,3.758816007145252,0.1499503366390451,0.15515967033565983,0.15759447479751607,0.1499503366390451,1611.6711620899998,1551.7182014400003,1611.6711620899998,1611.6711620899998,1.5710600119324585,0.15759447479751607,,,COMPLETE
167,0.9521113612666535,2025-08-26 06:38:30,2025-08-26 07:23:06,0 days 00:44:36,50.16475479982129,-0.052275199264228085,2.7391670277116775,-0.9978818871504191,1.2165971386270087,0.9138657469789547,1.237230635872339,3.3646744193765716,,,,,,,,,,0.9521113612666535,,,PRUNED
168,0.24993628803117382,2025-08-26 07:07:16,2025-08-26 08:22:20,0 days 01:15:04,48.3907160812049,-0.04584064114991493,15.448527310084017,-0.9955940652613227,1.0568597178866206,0.8940017762473081,1.1232891265713731,3.759116955713758,,0.24386917212593504,,,,830.4474348399999,,,,0.24386917212593504,0.24993628803117382,,PRUNED
169,0.20595535310830282,2025-08-26 07:23:06,2025-08-26 09:53:13,0 days 02:30:07,48.92030307112151,-0.039171210739987375,9.661096584790712,-0.9073385462951542,1.6100484413103866,0.8862188220422588,1.1081501306107087,3.7820711180900406,0.20595535310830282,0.18514453883546822,0.18773101719487248,0.20595535310830282,2416.7532735633336,2245.6690551133333,2363.6993422366663,2416.7532735633336,2.337462908486389,0.18773101719487248,,,COMPLETE
170,0.19594034257764903,2025-08-26 08:15:36,2025-08-26 10:51:43,0 days 02:36:07,31.544328517327582,-0.04530056540425081,15.986527115932265,-0.9073536834174878,5.262403906473359,0.9988238244762513,1.1211357352962785,3.471876319441155,0.19594034257764903,0.16542262521605522,0.1635577273380017,0.19594034257764903,1617.1343052766667,1611.6054159966668,1615.729199853333,1617.1343052766667,1.8794473121093447,0.1635577273380017,,,COMPLETE
171,0.14541204690001966,2025-08-26 08:22:20,2025-08-26 10:51:34,0 days 02:29:14,58.26552183920295,-0.042562761087152824,15.800828506046237,-0.9080264663178411,4.9744731028845885,0.9896689293123963,1.378212014100309,3.488533082039554,0.14541204690001966,0.17916340368041916,0.15364991852096938,0.14541204690001966,3066.0918709566668,2579.9388116933333,3064.7254796199995,3066.0918709566668,1.8204096146946587,0.17916340368041916,0.15364991852096938,,COMPLETE
172,0.1270003662431391,2025-08-26 08:25:54,2025-08-26 10:56:01,0 days 02:30:07,32.226391365036655,-0.11245420724607924,4.287092285269487,-0.8645487497483882,5.292702937853364,0.7665461458166759,1.3755305805136424,3.492830518006535,0.1270003662431391,0.14530213724245578,0.18222491982940356,0.1270003662431391,1448.18340878,1405.8865236533331,1412.3469898866667,1448.18340878,2.0472805470531017,0.18222491982940356,,,COMPLETE
173,0.1914221537448687,2025-08-26 08:29:55,2025-08-26 11:04:17,0 days 02:34:22,32.336409191763615,-0.10980472309428507,4.955051292066671,-0.9055108570826632,3.1643572806110445,0.7696443434213918,1.3883414301163417,3.4737048417055756,0.1914221537448687,0.21365023885495757,0.18646036118054277,0.1914221537448687,1346.006159263333,1306.91123858,1332.9631573400002,1346.006159263333,1.8152625746654412,0.21365023885495757,0.18646036118054277,,COMPLETE
174,0.104177120178693,2025-08-26 08:44:06,2025-08-26 11:18:24,0 days 02:34:18,30.33584273261092,-0.10976952079766458,9.657172728518443,-0.8698353583539442,3.2089547080896073,0.9496031035772211,1.3905943939862087,3.486155036108163,0.104177120178693,0.2820389339252873,0.18574177945384496,0.104177120178693,1548.788338586667,1524.01116921,1537.903783686667,1548.788338586667,2.2572048668391655,0.18574177945384496,,,COMPLETE
175,0.19821816843026663,2025-08-26 09:53:13,2025-08-26 12:29:41,0 days 02:36:28,30.92496681314171,-0.11032248166495456,4.733771922932171,-0.8600896561691439,3.2978876144127103,0.9554043884681674,1.3400374730718136,3.3600523395152395,0.19821816843026663,0.18466823839507598,0.12020486391060137,0.19821816843026663,1451.4382582966666,1398.6417806266666,1431.6975670266668,1451.4382582966666,1.7953619034515482,0.18466823839507598,0.12020486391060137,,COMPLETE
176,0.1657776589497296,2025-08-26 10:51:34,2025-08-26 13:29:48,0 days 02:38:14,32.02979201861488,-0.07595675775988549,16.39879584554356,-0.8740000298668578,2.976378261168442,0.9704057905506313,1.3930921637037115,3.326766033081698,0.1657776589497296,0.15922879076256471,0.21847696683472737,0.1657776589497296,1861.20334843,1796.611810446667,1861.20334843,1861.20334843,1.8333505703500084,0.21847696683472737,,,COMPLETE
177,0.1860732887599779,2025-08-26 10:51:43,2025-08-26 13:26:55,0 days 02:35:12,33.98795024511651,-0.10627419423677956,21.699963583146072,-0.8680188825753961,3.248108328358494,0.9516154204914278,1.3592794309132952,3.3550233456039895,0.1860732887599779,0.21941394550025037,0.1583490414039497,0.1860732887599779,2097.04068128,1976.5235636500001,1979.0367274766668,2097.04068128,2.000192459166055,0.21941394550025037,0.1583490414039497,,COMPLETE
178,0.19382709099223225,2025-08-26 10:56:01,2025-08-26 13:34:11,0 days 02:38:10,33.43291552545657,-0.07268377469880388,12.440351231796331,-0.8762668675168364,6.981527840787562,0.9676706247316504,1.3722731413217575,3.490823123001203,0.19382709099223225,0.15136867787152186,0.21044256901643887,0.19382709099223225,1871.0574719766666,1813.0485271300001,1863.5449409533333,1871.0574719766666,1.5128789162374563,0.15136867787152186,0.21044256901643887,,COMPLETE
179,0.40891030358654606,2025-08-26 11:04:17,2025-08-26 12:21:55,0 days 01:17:38,29.65660527049748,-0.074229924688562,13.205198709469332,-0.8728293181415245,5.093151009823657,0.79614131561224,1.3720178623588746,3.677717719504642,,0.17860996381920566,,,,1662.073566296667,,,,0.40891030358654606,,,PRUNED
180,0.277180350813795,2025-08-26 11:18:24,2025-08-26 11:56:59,0 days 00:38:35,29.502518696298868,-0.072953040214432,21.22099973982122,-0.870592885104106,2.017613054847126,0.944675817755974,1.346221760921819,4.107138712339308,,,,,,,,,,0.277180350813795,,,PRUNED
181,0.17108138341821222,2025-08-26 11:56:59,2025-08-26 14:31:40,0 days 02:34:41,33.96140111466867,-0.10288595651613529,10.77596298868897,-0.8457137935189583,3.737265853113996,0.9672400839123179,1.5229324252380207,3.65569399803566,0.17108138341821222,0.2577941712803172,0.23521882086259338,0.17108138341821222,1975.2321369133333,1925.0986464866667,1925.0986464866667,1975.2321369133333,1.2134634157678033,0.23521882086259338,,,COMPLETE
182,0.11304611677215783,2025-08-26 12:21:55,2025-08-26 14:56:21,0 days 02:34:26,34.46624049907387,-0.10294688368114692,10.28197360931085,-0.8502547706216622,3.409961365045879,0.9308234409839465,1.60708735767606,3.515098842887568,0.11304611677215783,0.19180286560921225,0.18484894792490716,0.11304611677215783,1978.6695736600002,1882.05758867,1900.2125149033334,1978.6695736600002,1.633778824561089,0.19180286560921225,0.18484894792490716,,COMPLETE
183,0.9804658562026264,2025-08-26 12:29:41,2025-08-26 13:53:35,0 days 01:23:54,61.888974510500674,-0.01925689889705031,10.238765961887253,-0.8469061750301672,7.06634146216413,0.9686091093944811,1.5641611053836089,3.4894802489722374,,0.9668393615206897,,,,2995.4974952,,,,0.9804658562026264,,,PRUNED
184,0.20361592043755386,2025-08-26 13:26:55,2025-08-26 16:01:17,0 days 02:34:22,30.33584273261092,-0.10976952079,9.657172728518,-0.86983535835394,3.2089547080896,0.949603103577221,2.5,2.5,0.20361592043755386,0.15645508269942635,0.14423670667705168,0.20361592043755386,1544.5089279166666,1512.8471517066664,1519.60298573,1544.5089279166666,1.2964353900697148,0.15645508269942635,0.14423670667705168,"{'A': 30.33584273261092, 'B': -0.10976952079, 'C': 9.657172728518, 'D': -0.86983535835394, 'Vmax': 3.2089547080896, 'a_ub': 0.949603103577221, 'h1': 2.5, 'h2': 2.5}",COMPLETE
185,0.18234771850048923,2025-08-26 13:29:48,2025-08-26 16:16:30,0 days 02:46:42,30.33584273261092,-0.10976952079,9.657172728518,-0.86983535835394,3.2089547080896,0.7,2.5,2.5,0.18234771850048923,0.18466498206300308,0.1669094393978027,0.18234771850048923,1530.468752523333,1474.5936763066668,1515.4977751166664,1530.468752523333,1.994526970500872,0.1669094393978027,,"{'A': 30.33584273261092, 'B': -0.10976952079, 'C': 9.657172728518, 'D': -0.86983535835394, 'Vmax': 3.2089547080896, 'a_ub': 0.7, 'h1': 2.5, 'h2': 2.5}",COMPLETE
186,0.13751550823345002,2025-08-26 13:34:11,2025-08-26 16:22:47,0 days 02:48:36,30.33584273261092,-0.10976952079,9.657172728518,-0.86983535835394,2.0,0.949603103577221,2.5,2.5,0.13751550823345002,0.22718934001131452,0.15657764150298004,0.13751550823345002,1525.3652703066666,1500.5715980866664,1523.8004802233334,1525.3652703066666,1.7415775781991398,0.22718934001131452,0.15657764150298004,"{'A': 30.33584273261092, 'B': -0.10976952079, 'C': 9.657172728518, 'D': -0.86983535835394, 'Vmax': 2, 'a_ub': 0.949603103577221, 'h1': 2.5, 'h2': 2.5}",COMPLETE
187,0.10559852819616096,2025-08-26 13:53:35,2025-08-26 16:42:51,0 days 02:49:16,30.33584273261092,-0.10976952079,9.657172728518,-0.86983535835394,5.0,0.949603103577221,2.5,2.5,0.10559852819616096,0.17755831272097122,0.17945712784116416,0.10559852819616096,1513.4149545666667,1487.7418990400001,1505.0665710233334,1513.4149545666667,1.5273807247565305,0.17945712784116416,,"{'A': 30.33584273261092, 'B': -0.10976952079, 'C': 9.657172728518, 'D': -0.86983535835394, 'Vmax': 5, 'a_ub': 0.949603103577221, 'h1': 2.5, 'h2': 2.5}",COMPLETE
188,1.5002865914112977,2025-08-26 14:31:40,2025-08-26 16:01:56,0 days 01:30:16,57.09893917239124,-0.017724095519826174,2.698565503477382,-0.974510508368347,4.1176032474612105,0.9280570318363355,1.4536823951396587,3.2386793850600526,,1.9353282656844601,,,,1026.11546084,,,,1.5002865914112977,,,PRUNED
189,0.19987327124011212,2025-08-26 14:56:21,2025-08-26 17:31:12,0 days 02:34:51,39.32591766088473,-0.023127232954681706,8.929849343824317,-0.9802030059125325,2.2662233576749626,0.9232522705688775,1.4769232206854368,3.938166977320716,0.19987327124011212,0.18855228869708252,0.20516577406579206,0.19987327124011212,1449.6436173733334,1403.364352076667,1423.2830039600003,1449.6436173733334,1.7031451823666843,0.18855228869708252,0.20516577406579206,,COMPLETE
190,0.32503360394386566,2025-08-26 16:01:17,2025-08-26 16:43:48,0 days 00:42:31,66.03515524090876,-0.025524065856452213,8.43107533279314,-0.8223434883129053,2.2064684795399163,0.9169575522516837,1.4676163767141963,3.922302327095806,,,,,,,,,,0.32503360394386566,,,PRUNED
191,0.22122564341844078,2025-08-26 16:01:56,2025-08-26 18:37:09,0 days 02:35:13,54.24679221876711,-0.12553847389424577,8.442671754917466,-0.8223026203233438,1.5319659643169654,0.8971953293165303,1.6260007817049116,3.5625872374526386,0.22122564341844078,0.19970158257514017,0.1993910956159898,0.22122564341844078,3023.55438589,3014.2467780166667,3014.2467780166667,3023.55438589,2.7589995132035123,0.1993910956159898,,,COMPLETE
192,0.22175692458790852,2025-08-26 16:16:30,2025-08-26 18:56:06,0 days 02:39:36,39.28630130484812,-0.12795915094146115,13.988079570585409,-0.8315228427627542,2.1290191236733333,0.9006292835758486,1.7255707098844317,3.5625973926630734,0.22175692458790852,0.19381274307937188,0.20149575307957102,0.22175692458790852,2450.380425976667,2429.85336873,2429.85336873,2450.380425976667,2.2022653244626222,0.19381274307937188,0.20149575307957102,,COMPLETE
193,0.8714102453728022,2025-08-26 16:22:47,2025-08-26 17:56:49,0 days 01:34:02,24.89100822294758,-0.08761105980093714,14.141563221862429,-0.1570309291728954,1.373271372610477,0.9021521383225464,2.326876034296632,3.9331119329258186,,0.6957690596239235,,,,2191.274585413333,,,,0.8714102453728022,,,PRUNED
194,0.1930160816882133,2025-08-26 16:42:51,2025-08-26 19:19:47,0 days 02:36:56,25.229636355212655,-0.13603066022810892,13.484339561352282,-0.821421081181363,6.238268776628196,0.9828624871041175,1.2766795649039624,3.422439504973172,0.1930160816882133,0.2598325487482926,0.15195861367874952,0.1930160816882133,1586.1485349866664,1549.9149804099998,1557.75105695,1586.1485349866664,1.8325854500749366,0.2598325487482926,0.15195861367874952,,COMPLETE
195,0.226204898963541,2025-08-26 16:43:48,2025-08-26 19:19:36,0 days 02:35:48,25.448126548029606,-0.13017557382447886,13.81183730282244,-0.835125530892265,5.9507265356788785,0.9955920280525826,2.313519438715929,2.7964323590181133,0.226204898963541,0.20936889403196282,0.2503004000060924,0.226204898963541,1556.4000083433336,1543.1081571733332,1548.7170282799998,1556.4000083433336,2.3852070951478326,0.2503004000060924,,,COMPLETE
196,0.1863949860950793,2025-08-26 17:31:12,2025-08-26 19:55:44,0 days 02:24:32,24.36683514280898,-0.130357878682297,13.660616854598235,-0.8288648012689814,6.261417948449951,0.9008090835537768,2.2462335767590256,2.3448700939064206,0.1863949860950793,0.19407743570479308,0.12693620870814729,0.1863949860950793,1509.4493833833333,1509.4493833833333,1509.4493833833333,1509.4493833833333,2.2792352710872894,0.19407743570479308,0.12693620870814729,,COMPLETE
